geoid,index,latitude,longitude,area_in_m,confidence,geometry,plus_code,taxable,tax
87575,87575,5.74987864,-0.23918555,118.5174,0.8448,"POLYGON ((-0.239142020496201 5.74981793455338, -0.23925983462478 5.74987154841019, -0.239229088661855 5.74993932866127, -0.239111274528148 5.74988571479303, -0.239142020496201 5.74981793455338))",6CQXPQX6+X842,1,0
187814,187814,5.7482482,-0.22919444,162.989,0.9243,"POLYGON ((-0.229170844262279 5.74816515181952, -0.229239813626053 5.74819479029326, -0.229227840432986 5.74822274196064, -0.229265257116225 5.74823882117507, -0.229227967303041 5.74832587499549, -0.229121581248084 5.74828015729123, -0.229170844262279 5.74816515181952))",6CQXPQXC+78VX,1,0
188198,188198,5.75101357,-0.22935335,62.4287,0.8304,"POLYGON ((-0.229313958692269 5.75097719237628, -0.229403920271679 5.75099587238639, -0.229392725919096 5.75104995678452, -0.229302764331607 5.75103127676819, -0.229313958692269 5.75097719237628))",6CQXQQ2C+C72G,1,0
30644,30644,5.75212533,-0.22904296,598.6242,0.8866,"POLYGON ((-0.2289474 5.7519729, -0.2291997 5.7520798, -0.2291631 5.7521664, -0.2291799 5.7521735, -0.2291527 5.7522381, -0.2291358 5.752231, -0.229111 5.7522897, -0.2290102 5.752247, -0.2290706 5.7521042, -0.2289811 5.7520663, -0.2289208 5.7522091, -0.2288587 5.7521828, -0.2289474 5.7519729))",6CQXQQ2C+V944,1,0
150148,150148,5.75233884,-0.2343567,372.7735,0.9128,"POLYGON ((-0.234333123846959 5.75221961220456, -0.234492008544925 5.75232160448594, -0.234450010434653 5.75238723948652, -0.23441438114588 5.75236436810752, -0.234355804847636 5.75245591159115, -0.234232549439057 5.75237679065413, -0.234291125736431 5.75228524718942, -0.234319623882138 5.7523035409087, -0.234324845518198 5.75229538049476, -0.234296347372664 5.75227708677576, -0.234333123846959 5.75221961220456))",6CQXQQ28+W7JG,1,0
55128,55128,5.75358523,-0.22789497,28.0843,0.7456,"POLYGON ((-0.227926851472834 5.75357028473529, -0.227921225071581 5.75360871792523, -0.2278630762794 5.75360017799869, -0.227868702683927 5.75356174481105, -0.227926851472834 5.75357028473529))",6CQXQQ3C+CRQF,1,0
57577,57577,5.75404943,-0.22819714,35.2729,0.6551,"POLYGON ((-0.228169439038595 5.75401919158383, -0.228237354054615 5.75404156629504, -0.228224843208931 5.75407966264283, -0.22815692819003 5.75405728792833, -0.228169439038595 5.75401919158383))",6CQXQQ3C+JP7W,1,0
126251,126251,5.75537631,-0.22789923,72.6215,0.8661,"POLYGON ((-0.227844880235922 5.75537043309938, -0.227895951662509 5.75532165171246, -0.227953588273705 5.75538218697819, -0.227902516841773 5.7554309683701, -0.227844880235922 5.75537043309938))",6CQXQQ4C+5R52,1,0
61235,61235,5.75539335,-0.23217735,205.5618,0.9361,"POLYGON ((-0.23217774010015 5.75531193858172, -0.232269370665435 5.75537544493058, -0.232196251002019 5.75548128339906, -0.23208273838158 5.75540261124075, -0.232133293924247 5.75532943366285, -0.232155175981959 5.75534459945355, -0.23217774010015 5.75531193858172))",6CQXQQ49+544M,1,0
104211,104211,5.75592976,-0.23356382,24.9784,0.6894,"POLYGON ((-0.233549801867711 5.75589904619538, -0.233597516649221 5.75593118280012, -0.233577843321973 5.75596048607143, -0.233530128540715 5.75592834946471, -0.233549801867711 5.75589904619538))",6CQXQQ48+9HF5,1,0
31736,31736,5.75605293,-0.22906194,12.1667,0.7048,"POLYGON ((-0.229051243943719 5.7560321025787, -0.229085315182727 5.75605222208902, -0.229072635908628 5.7560737623058, -0.229038564669508 5.75605364279433, -0.229051243943719 5.7560321025787))",6CQXQQ4C+C9G2,1,0
200180,200180,5.7564861,-0.22996715,138.7063,0.7677,"POLYGON ((-0.2299769 5.7564116, -0.2300415 5.7564962, -0.2299574 5.7565606, -0.2298928 5.756476, -0.2299769 5.7564116))",6CQXQQ4C+H2VC,1,0
218440,218440,5.75663374,-0.22872075,28.09,0.7857,"POLYGON ((-0.228700910061057 5.75660020734775, -0.228759016757158 5.7566408498007, -0.228740599944026 5.75666726446164, -0.22868249324729 5.75662662200748, -0.228700910061057 5.75660020734775))",6CQXQQ4C+MG29,1,0
6468,6468,5.75715397,-0.2268125,223.3638,0.9361,"POLYGON ((-0.226781302587647 5.75706237022457, -0.226908763737276 5.75714562002779, -0.226843691487914 5.75724556797326, -0.22671623033931 5.75716231814976, -0.226781302587647 5.75706237022457))",6CQXQQ4F+V782,1,0
182661,182661,5.75788351,-0.22665238,41.0276,0.7497,"POLYGON ((-0.226620310682962 5.75784728929331, -0.226655657381764 5.75783521341403, -0.226684440694894 5.75791973219099, -0.226649093990192 5.75793180807084, -0.226620310682962 5.75784728929331))",6CQXQQ5F+5856,1,0
10984,10984,5.75878713,-0.2281507,12.7276,0.66,"POLYGON ((-0.228159835508136 5.75876627077538, -0.228171818625591 5.75879553640889, -0.228141556527419 5.75880796700021, -0.228129573412251 5.75877870136659, -0.228159835508136 5.75876627077538))",6CQXQQ5C+GP9C,1,0
223773,223773,5.75888505,-0.22713982,6.0732,0.7021,"POLYGON ((-0.227127592658226 5.75887493424361, -0.227147279035887 5.75887102655362, -0.227152053437471 5.75889515589176, -0.227132367058937 5.75889906358183, -0.227127592658226 5.75887493424361))",6CQXQQ5F+H45G,1,0
145836,145836,5.75735963,-0.22484402,24.5588,0.7164,"POLYGON ((-0.224858071503162 5.75733045170573, -0.22486748126332 5.75738193581155, -0.224829962850905 5.75738881493063, -0.22482055309476 5.75733733082584, -0.224858071503162 5.75733045170573))",6CQXQQ4G+W3R9,1,0
196381,196381,5.75839463,-0.2204439,15.199,0.7387,"POLYGON ((-0.220462639877762 5.75837779214693, -0.220464566729095 5.7584090208574, -0.220425154457266 5.75841146039106, -0.220423227608229 5.75838023168146, -0.220462639877762 5.75837779214693))",6CQXQQ5H+9R3Q,1,0
67279,67279,5.75906049,-0.22441582,25.8529,0.7092,"POLYGON ((-0.224423651411361 5.75902787568425, -0.224449048478048 5.75905629549084, -0.224407993240357 5.75909310088551, -0.224382596175858 5.7590646810774, -0.224423651411361 5.75902787568425))",6CQXQQ5G+J6GG,1,0
197732,197732,5.75967624,-0.21839868,22.235,0.7265,"POLYGON ((-0.21838721267906 5.75964842975613, -0.218426303690674 5.75966443692224, -0.218410133319061 5.75970405213643, -0.218371042306271 5.75968804496814, -0.21838721267906 5.75964842975613))",6CQXQQ5J+VJH2,1,0
219563,219563,5.75968662,-0.2252524,25.7529,0.7052,"POLYGON ((-0.225219739156143 5.75965939410083, -0.225241300516249 5.75964568457679, -0.225285082151788 5.75971309170972, -0.225262924547514 5.75972752909153, -0.225219739156143 5.75965939410083))",6CQXQQ5F+VVHH,1,0
43018,43018,5.75994923,-0.22584294,30.2679,0.8209,"POLYGON ((-0.225838840532038 5.75991348512061, -0.225878163714284 5.75995628828293, -0.225847036564986 5.75998497568669, -0.225807713385057 5.75994217252215, -0.225838840532038 5.75991348512061))",6CQXQQ5F+XMFR,1,0
89135,89135,5.75999239,-0.2253595,42.1571,0.7226,"POLYGON ((-0.225317058796612 5.75996903783302, -0.22534748587463 5.75994540749603, -0.225401937920287 5.76001574445101, -0.225371510836394 5.76003937479133, -0.225317058796612 5.75996903783302))",6CQXQQ5F+XVRM,1,0
156551,156551,5.76016918,-0.22589272,151.162,0.8406,"POLYGON ((-0.225918649626045 5.76008718338941, -0.225975209047332 5.76014528058704, -0.225866789626288 5.76025116585904, -0.225810230216036 5.760193068651, -0.225918649626045 5.76008718338941))",6CQXQQ6F+3J9M,1,0
137991,137991,5.76075821,-0.2230877,29.4457,0.8025,"POLYGON ((-0.223121798864543 5.76073841688559, -0.22308112533898 5.76079712960497, -0.223053606157468 5.7607780049733, -0.223094279684096 5.76071929225891, -0.223121798864543 5.76073841688559))",6CQXQQ6G+8Q36,1,0
96381,96381,5.75891473,-0.22822217,59.8886,0.7979,"POLYGON ((-0.228173851833239 5.75889347316846, -0.228217095476029 5.75886211713957, -0.22827048449349 5.75893598131408, -0.228227240843929 5.75896733734569, -0.228173851833239 5.75889347316846))",6CQXQQ5C+HP6H,1,0
135692,135692,5.75943583,-0.22899264,78.9428,0.8705,"POLYGON ((-0.22897889246158 5.75937927887694, -0.229041846729605 5.75940486847818, -0.229006385165849 5.75949238689577, -0.228943430893537 5.75946679728699, -0.22897889246158 5.75937927887694))",6CQXQQ5C+QCCC,1,0
21562,21562,5.75984732,-0.2266152,176.0635,0.906,"POLYGON ((-0.226617084865456 5.75976265092293, -0.226699601656692 5.75985232970164, -0.22661330608187 5.75993198604659, -0.226530789305677 5.75984230725572, -0.226617084865456 5.75976265092293))",6CQXQQ5F+W9JV,1,0
248593,248593,5.76170251,-0.22740449,41.7256,0.6509,"POLYGON ((-0.227363602553312 5.76169280655443, -0.227402211365059 5.76166048963188, -0.227445370117145 5.7617122147731, -0.227406761301569 5.76174453169802, -0.227363602553312 5.76169280655443))",6CQXQQ6F+M2Q2,1,0
243137,243137,5.76218284,-0.22772672,213.6559,0.9185,"POLYGON ((-0.22769656111452 5.76209034519767, -0.227823469594847 5.76219163421324, -0.227756875830785 5.76227533653103, -0.227629967357834 5.76217404749776, -0.22769656111452 5.76209034519767))",6CQXQQ6C+VWC8,1,0
199924,199924,5.76239038,-0.22595249,31.3814,0.7249,"POLYGON ((-0.225955672337527 5.76235466633074, -0.22598828153395 5.76238944237195, -0.225949306299023 5.76242610503486, -0.22591669710515 5.76239132899175, -0.225955672337527 5.76235466633074))",6CQXQQ6F+XJ3P,1,0
165420,165420,5.76156652,-0.2243752,30.3399,0.8013,"POLYGON ((-0.224356530023625 5.76153101768085, -0.224414375229712 5.76157492440832, -0.2243938839243 5.76160200652043, -0.224336038719413 5.76155809979058, -0.224356530023625 5.76153101768085))",6CQXQQ6G+J6HQ,1,0
34496,34496,5.76160251,-0.22531035,12.8888,0.6521,"POLYGON ((-0.225322753952378 5.76158286019791, -0.225332386586364 5.76160983142091, -0.225297947909354 5.76162217006327, -0.225288315277424 5.76159519884028, -0.225322753952378 5.76158286019791))",6CQXQQ6F+JVW2,1,0
231672,231672,5.76227572,-0.22471811,123.4857,0.8154,"POLYGON ((-0.224747827471314 5.76219922750186, -0.224794880995989 5.76224699298515, -0.224688394054624 5.76235222545798, -0.224641340538886 5.7623044599657, -0.224747827471314 5.76219922750186))",6CQXQQ6G+W472,1,0
40156,40156,5.76277694,-0.22097101,16.7824,0.8281,"POLYGON ((-0.220990062882095 5.76275869935059, -0.220985018823972 5.76279930518627, -0.220951934330044 5.76279518239813, -0.220956978390187 5.76275457656385, -0.220990062882095 5.76275869935059))",6CQXQQ7H+4J65,1,0
105129,105129,5.75039897,-0.23682378,392.4616,0.9268,"POLYGON ((-0.236856131226748 5.75027257588436, -0.236943535620488 5.75037737036422, -0.236904821942136 5.75040976351854, -0.236921975809405 5.7504303303393, -0.236833056615819 5.75050473225858, -0.236815902751753 5.75048416543507, -0.236781690906077 5.75051279171765, -0.236694286547313 5.75040799721893, -0.236856131226748 5.75027257588436))",6CQXQQ27+573W,1,0
2688,2688,5.74798789,-0.22971704,377.2567,0.9464,"POLYGON ((-0.229689118914707 5.747868769273, -0.229838790572734 5.74793997422353, -0.229783894711375 5.74805573640346, -0.22974510982889 5.74803728484198, -0.229712203029035 5.74810667732872, -0.229601316239099 5.7480539239044, -0.229689118914707 5.747868769273))",6CQXPQXC+54VC,1,0
181347,181347,5.75027728,-0.23671883,241.0542,0.9125,"POLYGON ((-0.236817417556636 5.75030496903427, -0.236728498385557 5.75037937094036, -0.2366878863290139 5.750330678619241, -0.2367630430532721 5.750239776080357, -0.236817417556636 5.75030496903427))",6CQXQQ27+4865,1,0
111254,111254,5.75073357,-0.22922194,152.6133,0.9237,"POLYGON ((-0.229175260563717 5.75067020514787, -0.229300350694461 5.75070474368284, -0.229283148553631 5.7507672458607, -0.229264787140417 5.7507621761069, -0.229255217728007 5.75079694554999, -0.229148488997022 5.750767476755, -0.229175260563717 5.75067020514787))",6CQXQQ2C+78R9,1,0
68226,68226,5.75603903,-0.22749089,24.3032,0.8273,"POLYGON ((-0.227488582632858 5.75600498283432, -0.227518546405774 5.75601908245244, -0.227493212580761 5.75607309256401, -0.227463248807243 5.75605899294349, -0.227488582632858 5.75600498283432))",6CQXQQ4F+C26F,1,0
137648,137648,5.75604334,-0.22728542,14.5456,0.6655,"POLYGON ((-0.227276340957877 5.7560205013977, -0.227309576007365 5.75603896342007, -0.227294510481651 5.75606617078753, -0.227261275431889 5.75604770876377, -0.227276340957877 5.7560205013977))",6CQXQQ4F+C38Q,1,0
82107,82107,5.7563373,-0.22648709,195.6244,0.9229,"POLYGON ((-0.2264334 5.7562499, -0.2265882 5.7563538, -0.2265407 5.7564247, -0.226386 5.7563208, -0.2264334 5.7562499))",6CQXQQ4F+GCJF,1,0
208313,208313,5.75658795,-0.22080399,12.4389,0.6617,"POLYGON ((-0.22078677182476 5.75657171384814, -0.220826038895077 5.75657937557703, -0.220821213699977 5.75660418410428, -0.220781946628211 5.75659652237413, -0.22078677182476 5.75657171384814))",6CQXQQ4H+JMPF,1,0
242367,242367,5.7577025,-0.22168532,39.7483,0.8907,"POLYGON ((-0.221744103700723 5.75769059467444, -0.221743193166041 5.75771826071647, -0.221626532460394 5.75771440896611, -0.221627443000521 5.75768674292698, -0.221744103700723 5.75769059467444))",6CQXQQ5H+38P2,1,0
237939,237939,5.75134309,-0.22874462,113.9858,0.9004,"POLYGON ((-0.228714195324981 5.75128144513048, -0.228810870725552 5.75132503477586, -0.228775053546346 5.75140472709958, -0.228678378140725 5.75136113744298, -0.228714195324981 5.75128144513048))",6CQXQQ2C+GGJJ,1,0
82276,82276,5.75312093,-0.23196828,26.7292,0.6605,"POLYGON ((-0.231978818480415 5.75308945028303, -0.231997645375972 5.75313632562797, -0.231957750120666 5.753152400411, -0.231938923228937 5.75310552506606, -0.231978818480415 5.75308945028303))",6CQXQQ39+66VR,1,0
4485,4485,5.75324661,-0.22976863,22.9137,0.6598,"POLYGON ((-0.229792378785996 5.75322345995944, -0.229784902981049 5.7532711467415, -0.229735291807243 5.7532633443247, -0.229765751986538 5.75321927232832, -0.229792378785996 5.75322345995944))",6CQXQQ3C+73XV,1,0
97568,97568,5.75562686,-0.22758162,80.7084,0.8017,"POLYGON ((-0.227579859531176 5.75556848342506, -0.227637290565445 5.7556094847968, -0.227583383936114 5.75568523367411, -0.227525952904577 5.75564423229618, -0.227579859531176 5.75556848342506))",6CQXQQ4C+7X33,1,0
225712,225712,5.75896395,-0.22791753,11.8548,0.6877,"POLYGON ((-0.227914685596943 5.75893806436631, -0.227937941979364 5.75898009358326, -0.227920401541741 5.75898983028583, -0.227897145161031 5.75894780106845, -0.227914685596943 5.75893806436631))",6CQXQQ5C+HRPG,1,0
251454,251454,5.75905279,-0.23074395,8.523,0.7254,"POLYGON ((-0.230760963442223 5.75904508586299, -0.230753696732736 5.75906874101725, -0.230726941239895 5.75906049573506, -0.230734207950194 5.75903684058166, -0.230760963442223 5.75904508586299))",6CQXQQ59+JPC2,1,0
68622,68622,5.7590785,-0.23411021,6.2467,0.6686,"POLYGON ((-0.234124840849415 5.75907106602006, -0.234122129792696 5.75908979638902, -0.234095577587273 5.75908594095386, -0.234098288644708 5.75906721058526, -0.234124840849415 5.75907106602006))",6CQXQQ58+J9J3,1,0
244775,244775,5.7593467,-0.23370535,252.1887,0.7212,"POLYGON ((-0.233678942952185 5.75924960978647, -0.233801582032723 5.759310974553, -0.233743124555688 5.75942817518017, -0.233720036874587 5.75941662282421, -0.233709855259303 5.75943703580159, -0.233610303851439 5.75938722336639, -0.233678942952185 5.75924960978647))",6CQXQQ58+PGMV,1,0
104925,104925,5.75935283,-0.23308169,46.7574,0.8457,"POLYGON ((-0.23310391439749 5.75931498572328, -0.233115521451671 5.75938072597827, -0.233059459022625 5.75939065582127, -0.233047851975784 5.75932491556821, -0.23310391439749 5.75931498572328))",6CQXQQ58+PQV3,1,0
204970,204970,5.7591071,-0.22695013,261.9757,0.8141,"POLYGON ((-0.227034654101675 5.75903216394749, -0.227046917080044 5.75915254679281, -0.226850404364417 5.75917262853805, -0.226841372861859 5.75908396802563, -0.226922725078155 5.75907565459963, -0.226919493642447 5.75904393227993, -0.227034654101675 5.75903216394749))",6CQXQQ5F+J6V8,1,0
251958,251958,5.7593364,-0.22423673,55.0782,0.6834,"POLYGON ((-0.224216711133831 5.75929349667214, -0.224247891624301 5.75931260120482, -0.224250741861534 5.75930793452861, -0.224285242858168 5.75932907355886, -0.224253531444741 5.75938099446, -0.224187975287737 5.75934054568994, -0.224216711133831 5.75929349667214))",6CQXQQ5G+P8JF,1,0
88076,88076,5.75954503,-0.22428903,90.3893,0.7839,"POLYGON ((-0.224346357372065 5.75950946307435, -0.224283768108032 5.75961236911059, -0.224231692812457 5.75958059520797, -0.224294282077176 5.75947768918007, -0.224346357372065 5.75950946307435))",6CQXQQ5G+R78X,1,0
113857,113857,5.75960875,-0.22464954,20.5966,0.7139,"POLYGON ((-0.224660839053342 5.75958204864836, -0.224676977622509 5.75961800540343, -0.224638242503862 5.75963544630893, -0.224622103937432 5.75959948955386, -0.224660839053342 5.75958204864836))",6CQXQQ5G+R4X6,1,0
51122,51122,5.75991214,-0.22007523,984.9046,0.9184,"POLYGON ((-0.220304688631267 5.75975174670217, -0.220209776085973 5.75996687431837, -0.220138090784424 5.75993514673275, -0.220059448991289 5.76011339500564, -0.219849882076814 5.76002064154864, -0.219870576152015 5.75997373672483, -0.219832700310438 5.75995697302536, -0.219875918177668 5.75985901614353, -0.220052976044954 5.75993738121778, -0.220162618487002 5.75968886713309, -0.220304688631267 5.75975174670217))",6CQXQQ5H+XX7G,1,0
65328,65328,5.76004838,-0.22600198,216.1699,0.9054,"POLYGON ((-0.226028744092778 5.75995147230537, -0.226099371603195 5.76002402005622, -0.225975209047332 5.76014528058704, -0.225904581552378 5.76007273282146, -0.226028744092778 5.75995147230537))",6CQXQQ6F+2H9X,1,0
216903,216903,5.76034632,-0.22284974,33.0447,0.857,"POLYGON ((-0.22285005542841 5.7603079711255, -0.222884891583746 5.76033111849306, -0.222849426976737 5.76038466143695, -0.2228145908218 5.76036151406626, -0.22285005542841 5.7603079711255))",6CQXQQ6G+4VJX,1,0
39612,39612,5.76034828,-0.22445816,22.2582,0.6759,"POLYGON ((-0.224481213481676 5.76032035931937, -0.224460706970664 5.7603844210498, -0.224435096058864 5.76037619679187, -0.22445560257264 5.7603121350635, -0.224481213481676 5.76032035931937))",6CQXQQ6G+46MV,1,0
173390,173390,5.76165924,-0.22580873,9.1578,0.6751,"POLYGON ((-0.225826560866279 5.76165159940245, -0.22581341397968 5.76167810254241, -0.225790886755425 5.76166689243511, -0.225804033642351 5.76164038929609, -0.225826560866279 5.76165159940245))",6CQXQQ6F+MM86,1,0
178075,178075,5.7618142,-0.22240727,36.2296,0.8182,"POLYGON ((-0.22243443242032 5.76178437141555, -0.22242265877634 5.76185151302086, -0.222380108183192 5.76184402785914, -0.222391881831228 5.76177688625702, -0.22243443242032 5.76178437141555))",6CQXQQ6H+P2GH,1,0
45342,45342,5.76277157,-0.22398712,113.6818,0.9104,"POLYGON ((-0.223992840532161 5.76270404433411, -0.224033564099877 5.76272766792165, -0.224019766138563 5.7627515289796, -0.224046169598944 5.76276684552625, -0.224004650332858 5.7628386455104, -0.223921807898012 5.76279058891664, -0.223963327165471 5.76271878894123, -0.223979042571254 5.76272790539041, -0.223992840532161 5.76270404433411))",6CQXQQ7G+4C2V,1,0
10094,10094,5.7628664,-0.22385974,38.8357,0.7668,"POLYGON ((-0.223840730521694 5.76283121417475, -0.223897407100076 5.76285308122465, -0.223878752775443 5.76290158411003, -0.223822076194657 5.7628797170562, -0.223840730521694 5.76283121417475))",6CQXQQ7G+4FRM,1,0
235913,235913,5.76289434,-0.22228793,29.2129,0.7082,"POLYGON ((-0.222264208442346 5.76286692764133, -0.222322816815673 5.76288460403786, -0.222311647997843 5.76292175308915, -0.222253039622387 5.76290407668983, -0.222264208442346 5.76286692764133))",6CQXQQ7H+534Q,1,0
186577,186577,5.76347067,-0.21938051,11.0162,0.6962,"POLYGON ((-0.219395724569276 5.76345544853677, -0.219391235555887 5.76348934232855, -0.219365271825493 5.76348589270563, -0.219369760840274 5.76345199891478, -0.219395724569276 5.76345544853677))",6CQXQQ7J+96QX,1,0
192447,192447,5.76354959,-0.22330434,71.3999,0.897,"POLYGON ((-0.223295979027203 5.76349601504018, -0.223355952225617 5.76353323932014, -0.223312688832169 5.7636031631183, -0.223252715633591 5.76356593883178, -0.223295979027203 5.76349601504018))",6CQXQQ7G+CM8V,1,0
161098,161098,5.76359442,-0.22377933,63.481,0.8834,"POLYGON ((-0.223769460226339 5.76354387678311, -0.223830720030345 5.76359620634362, -0.223789195494322 5.763644971178, -0.223727935693189 5.76359264161235, -0.223769460226339 5.76354387678311))",6CQXQQ7G+CFQJ,1,0
221441,221441,5.76436466,-0.22247572,143.5163,0.8652,"POLYGON ((-0.222418975109971 5.7643183217521, -0.222445970269311 5.76433148483437, -0.222457103609373 5.76430858005311, -0.222503990611827 5.76433144257195, -0.222512442434796 5.76431405451053, -0.222555047418962 5.76433482907437, -0.222507753658107 5.76443212722387, -0.222391266506666 5.76437532704455, -0.222418975109971 5.7643183217521))",6CQXQQ7H+P2RH,1,0
85664,85664,5.76485236,-0.22568884,127.6495,0.8996,"POLYGON ((-0.225660741378815 5.76477894027375, -0.225756368952669 5.76483270342806, -0.22570422531216 5.76492574376171, -0.225628456628473 5.76488314554376, -0.225656872295925 5.76483244324493, -0.225637013404075 5.76482127829648, -0.225660741378815 5.76477894027375))",6CQXQQ7F+WPV5,1,0
94939,94939,5.7600807,-0.23073773,36.4189,0.8413,"POLYGON ((-0.230724858848049 5.76004362666885, -0.230776846411955 5.76007839152665, -0.230750590968153 5.76011777892429, -0.23069860340474 5.76008301406343, -0.230724858848049 5.76004362666885))",6CQXQQ69+2PJ7,1,0
35900,35900,5.74974808,-0.23847881,81.4127,0.7113,"POLYGON ((-0.238410444398282 5.74975471692131, -0.238471856588843 5.74969218835649, -0.238544417211461 5.74976368274884, -0.238508748674329 5.74979999968582, -0.238463961824726 5.74975587094615, -0.238438218165838 5.74978208257948, -0.238410444398282 5.74975471692131))",6CQXPQX6+VJRW,1,0
157576,157576,5.75463324,-0.23563511,15.3955,0.7324,"POLYGON ((-0.2356380427548 5.75460830286847, -0.235660182795431 5.75463347151724, -0.235632190225695 5.75465817445563, -0.23561005018666 5.75463300580588, -0.2356380427548 5.75460830286847))",6CQXQQ37+VP58,1,0
26633,26633,5.74944634,-0.22516177,241.9904,0.6915,"POLYGON ((-0.225086805882445 5.74937318159431, -0.225260475762916 5.74941147768176, -0.225236730805607 5.74951950585611, -0.225063060901009 5.74948120974617, -0.225086805882445 5.74937318159431))",6CQXPQXF+QWGX,1,0
128614,128614,5.7511591,-0.22840558,151.1476,0.9243,"POLYGON ((-0.228390936432709 5.75107824772927, -0.228473112334932 5.75111244477484, -0.228420222711045 5.75123994738891, -0.228338046800925 5.75120575032858, -0.228390936432709 5.75107824772927))",6CQXQQ2C+FJ96,1,0
139583,139583,5.75745828,-0.2285046,27.5985,0.7678,"POLYGON ((-0.228531159468144 5.75743506284544, -0.228514012144536 5.75749229319883, -0.228478050899094 5.75748148414456, -0.22849519822504 5.75742425379349, -0.228531159468144 5.75743506284544))",6CQXQQ4C+XHQ9,1,0
146276,146276,5.75849575,-0.22457857,41.6275,0.7224,"POLYGON ((-0.22458932593885 5.75845387333576, -0.224611921032174 5.75852320631327, -0.224567815036769 5.75853762591281, -0.224545219949527 5.7584682929361, -0.22458932593885 5.75845387333576))",6CQXQQ5G+95VV,1,0
247102,247102,5.75859342,-0.22844041,33.8291,0.7931,"POLYGON ((-0.228425600702455 5.75855925112742, -0.22847639386121 5.75858360295353, -0.228455232683798 5.75862759681247, -0.228404439524428 5.75860324498338, -0.228425600702455 5.75855925112742))",6CQXQQ5C+CJMQ,1,0
158545,158545,5.75878843,-0.22812554,11.132,0.7298,"POLYGON ((-0.228144329148647 5.75877840205385, -0.228136963659612 5.75880640449669, -0.228106745971044 5.75879843101709, -0.228114111460971 5.75877042857528, -0.228144329148647 5.75877840205385))",6CQXQQ5C+GP9H,1,0
227256,227256,5.75889616,-0.22629585,46.3475,0.8305,"POLYGON ((-0.226311323251253 5.75885379539603, -0.226340861088583 5.7588946411635, -0.226280362721361 5.75893853019381, -0.226250824888998 5.75889768442408, -0.226311323251253 5.75885379539603))",6CQXQQ5F+HF4W,1,0
220745,220745,5.75895753,-0.22653706,35.5039,0.7769,"POLYGON ((-0.226529194223637 5.75891607104284, -0.226575261277743 5.75897534421622, -0.22654494269965 5.75899898281437, -0.226498875649184 5.75893970963911, -0.226529194223637 5.75891607104284))",6CQXQQ5F+H9P9,1,0
67935,67935,5.75921195,-0.22502285,57.4424,0.7932,"POLYGON ((-0.2250443 5.7591635, -0.225075 5.759203, -0.2250014 5.7592604, -0.2249707 5.7592209, -0.2250443 5.7591635))",6CQXQQ5F+MXQF,1,0
122246,122246,5.75934016,-0.22688879,52.074,0.7574,"POLYGON ((-0.226904047386852 5.75928790156753, -0.226918580525741 5.75931522817333, -0.226897940116154 5.75932624032371, -0.226924513818548 5.75937620675522, -0.226889150395241 5.75939507397959, -0.226848043561109 5.75931778094127, -0.226904047386852 5.75928790156753))",6CQXQQ5F+P6QP,1,0
88455,88455,5.75942846,-0.2245585,21.1493,0.7646,"POLYGON ((-0.22454817561078 5.75940001497117, -0.224588709881648 5.75942844237507, -0.224568813897152 5.75945690208822, -0.224528279626505 5.75942847468261, -0.22454817561078 5.75940001497117))",6CQXQQ5G+Q5G2,1,0
110447,110447,5.75948044,-0.22445322,23.1077,0.788,"POLYGON ((-0.224448644458822 5.75945010873463, -0.224483422047819 5.75947533568729, -0.224457804396011 5.7595107642743, -0.22442302680754 5.75948553731957, -0.224448644458822 5.75945010873463))",6CQXQQ5G+Q6V7,1,0
178368,178368,5.75979329,-0.22456093,16.5849,0.6768,"POLYGON ((-0.224586577096699 5.75978937053729, -0.22456530018442 5.75981890084472, -0.224535280787309 5.75979720273016, -0.224556557699256 5.7597676724242, -0.224586577096699 5.75978937053729))",6CQXQQ5G+W58J,1,0
101720,101720,5.75996814,-0.22461173,14.9763,0.703,"POLYGON ((-0.224602427770909 5.75994526147674, -0.224635069751658 5.75996013039517, -0.224621037361011 5.75999103391091, -0.224588395379509 5.75997616499095, -0.224602427770909 5.75994526147674))",6CQXQQ5G+X5JM,1,0
249057,249057,5.76002804,-0.22720903,61.3457,0.8728,"POLYGON ((-0.227215591150294 5.75997847947702, -0.227258741079588 5.76003255699424, -0.227202469138526 5.76007760070803, -0.227159319215196 5.76002352318758, -0.227215591150294 5.75997847947702))",6CQXQQ6F+2473,1,0
179010,179010,5.76003747,-0.22471678,64.8428,0.8569,"POLYGON ((-0.224709634863521 5.75998644579531, -0.224766659819565 5.76002482909777, -0.2247239361494 5.76008850427193, -0.224666911193995 5.76005012096365, -0.224709634863521 5.75998644579531))",6CQXQQ6G+247C,1,0
146649,146649,5.7602051,-0.2245917,91.8038,0.7833,"POLYGON ((-0.224607322358406 5.76012276640763, -0.22464866586169 5.76014372125268, -0.224576061641854 5.76028742343178, -0.224534718135695 5.76026646857771, -0.224607322358406 5.76012276640763))",6CQXQQ6G+35M6,1,0
209900,209900,5.76052036,-0.22500825,173.5188,0.8302,"POLYGON ((-0.225013749976763 5.76043427898369, -0.225092741492358 5.76049535290129, -0.225032491999377 5.76057352581457, -0.225023429018177 5.76056651858337, -0.224994075283813 5.76060460464775, -0.224924146754616 5.76055053794663, -0.225013749976763 5.76043427898369))",6CQXQQ6F+6X5W,1,0
